GeneID,Module_EM,kME_EM,is_hub_EM,Symbol,Description
105371622,1,0.8438721687602394,True,LOC105371622,uncharacterized LOC105371622
27101,1,0.9461994126936654,True,CACYBP,calcyclin binding protein
63931,1,0.9372306865965104,True,MRPS14,mitochondrial ribosomal protein S14
9674,1,0.6066328199008537,False,KIAA0040,KIAA0040
64326,1,0.8113970497495437,True,COP1,COP1 E3 ubiquitin ligase
55103,1,0.8222989313770847,True,RALGPS2,Ral GEF with PH domain and SH3 binding motif 2
9917,1,0.9507222628463075,True,FAM20B,FAM20B glycosaminoglycan xylosylkinase
64222,1,0.9265198637925812,True,TOR3A,torsin family 3 member A
27,1,0.9263506646946614,True,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
6646,1,0.9331566917745573,True,SOAT1,sterol O-acyltransferase 1
163590,1,0.923283874248577,True,TOR1AIP2,torsin 1A interacting protein 2
26092,1,0.8647726924159008,True,TOR1AIP1,torsin 1A interacting protein 1
9857,1,0.900270891911396,True,CEP350,centrosomal protein 350
5768,1,0.878960584785413,True,QSOX1,quiescin sulfhydryl oxidase 1
84320,1,0.9285424580901513,True,ACBD6,acyl-CoA binding domain containing 6
100527964,1,0.884958306470555,True,LHX4-AS1,LHX4 antisense RNA 1
9213,1,0.9398720347849929,True,XPR1,xenotropic and polytropic retrovirus receptor 1
10228,1,0.9561891811727271,True,STX6,syntaxin 6
3140,1,0.7040011139693308,True,MR1,"major histocompatibility complex, class I-related"
51278,1,0.9514603059046263,True,IER5,immediate early response 5
2752,1,0.7237765425761588,True,GLUL,glutamate-ammonia ligase
6041,1,0.7493912641368194,True,RNASEL,ribonuclease L
80896,1,0.8179385903383702,True,NPL,N-acetylneuraminate pyruvate lyase
647070,1,0.9272667307266256,True,DHX9-AS1,DHX9 antisense RNA 1
1660,1,0.9691779747334041,True,DHX9,DExH-box helicase 9
9887,1,0.9425274234720095,True,SMG7,SMG7 nonsense mediated mRNA decay factor
4688,1,0.7114352503093213,True,NCF2,neutrophil cytosolic factor 2
107985235,9,-0.04767292402179683,False,LOC107985235,
10092,1,0.7855635560702343,True,ARPC5,actin related protein 2/3 complex subunit 5
116461,1,0.9145139068962408,True,TSEN15,tRNA splicing endonuclease subunit 15
80267,1,0.8859847330556886,True,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3
116496,1,0.6808118086716406,False,NIBAN1,niban apoptosis regulator 1
6045,1,0.9540581073150415,True,RNF2,ring finger protein 2
81627,1,0.8758578885068241,True,TRMT1L,tRNA methyltransferase 1 like
10625,1,0.9170305256453123,True,IVNS1ABP,influenza virus NS1A binding protein
7175,1,0.9452859741843652,True,TPR,"translocated promoter region, nuclear basket protein"
54953,1,0.8955582259328716,True,ODR4,odr-4 GPCR localization factor homolog
5743,1,0.729544293080216,True,PTGS2,prostaglandin-endoperoxide synthase 2
5321,1,0.6979957422882098,False,PLA2G4A,phospholipase A2 group IVA
64407,1,0.8089724008996151,True,RGS18,regulator of G protein signaling 18
100616345,1,0.5462776106269862,False,MIR4426,microRNA 4426
5997,1,0.7425697110435634,True,RGS2,regulator of G protein signaling 2
51377,1,0.9200597622349445,True,UCHL5,ubiquitin C-terminal hydrolase L5
6738,1,0.8925244103244215,True,RO60,"Ro60, Y RNA binding protein"
51022,1,0.8278528103696061,True,GLRX2,glutaredoxin 2
79577,1,0.8382155722676066,True,CDC73,cell division cycle 73
140609,1,0.8501196765645753,True,NEK7,NIMA related kinase 7
5788,1,0.8321193605120206,True,PTPRC,protein tyrosine phosphatase receptor type C
23528,1,0.8851468055222206,True,ZNF281,zinc finger protein 281
83479,1,0.9593711024313499,True,DDX59,DEAD-box helicase 59
2848,1,0.6722753755976872,False,GPR25,G protein-coupled receptor 25
23046,1,0.9386629508343296,True,KIF21B,kinesin family member 21B
252839,1,0.778291378032787,True,TMEM9,transmembrane protein 9
1465,1,0.8876188607386968,True,CSRP1,cysteine and glycine rich protein 1
107985246,1,0.9288601107543802,True,CSRP1-AS1,CSRP1 antisense RNA 1
376693,1,0.862250199292479,True,RPS10P7,ribosomal protein S10 pseudogene 7
100873949,1,0.8401328626546622,True,IPO9-AS1,IPO9 antisense RNA 1
55705,1,0.9735929018493336,True,IPO9,importin 9
102466724,1,0.64659425615058,False,MIR6739,microRNA 6739
149345,16,0.014520340401042808,False,SHISA4,shisa family member 4
10440,1,0.9257127826284225,True,TIMM17A,translocase of inner mitochondrial membrane 17A
6051,1,0.7830059650880896,True,RNPEP,arginyl aminopeptidase
112268254,1,0.818664603690624,True,LOC112268254,
102723465,1,0.7649747686874806,True,ELF3-AS1,ELF3 antisense RNA 1
127829,1,0.8926437515092677,True,ARL8A,ADP ribosylation factor like GTPase 8A
5778,1,0.8641064774924875,True,PTPN7,protein tyrosine phosphatase non-receptor type 7
59352,1,0.5739484793133286,False,LGR6,leucine rich repeat containing G protein-coupled receptor 6
4660,1,0.8256249194903632,True,PPP1R12B,protein phosphatase 1 regulatory subunit 12B
105371686,1,0.6655207655089422,False,LOC105371686,
10765,1,0.8998676488678066,True,KDM5B,lysine demethylase 5B
5877,1,0.9766241185013989,True,RABIF,RAB interacting factor
59349,1,0.9618147713891748,True,KLHL12,kelch like family member 12
51094,19,-0.06691537246906806,False,ADIPOR1,adiponectin receptor 1
51706,1,0.8878616431849755,True,CYB5R1,cytochrome b5 reductase 1
92703,1,0.9717848718618083,True,TMEM183A,transmembrane protein 183A
105371687,1,0.6632105553184662,False,LOC105371687,uncharacterized LOC105371687
4608,18,-0.19567164785597654,False,MYBPH,myosin binding protein H
1116,10,0.08426100566279986,False,CHI3L1,chitinase 3 like 1
7832,1,0.9363572909825159,True,BTG2,BTG anti-proliferation factor 2
493,1,0.9018052447998305,True,ATP2B4,ATPase plasma membrane Ca2+ transporting 4
677843,1,0.6320990289077721,False,SNORA77,"small nucleolar RNA, H/ACA box 77"
54900,1,0.9114111059764767,True,LAX1,lymphocyte transmembrane adaptor 1
9877,1,0.910409887476092,True,ZC3H11A,zinc finger CCCH-type containing 11A
100381270,1,0.7486552724336266,True,ZBED6,zinc finger BED-type containing 6
6635,1,0.8188709812259728,True,SNRPE,small nuclear ribonucleoprotein polypeptide E
9580,1,0.7066128187697106,True,SOX13,SRY-box transcription factor 13
84919,1,0.8984458425102654,True,PPP1R15B,protein phosphatase 1 regulatory subunit 15B
5287,1,0.9158933921083158,True,PIK3C2B,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
4194,1,0.9631074407649023,True,MDM4,MDM4 regulator of p53
105371692,1,0.9017254531553,True,LOC105371692,uncharacterized LOC105371692
10446,1,0.865681363356174,True,LRRN2,leucine rich repeat neuronal 2
388730,1,0.8802591588025858,True,TMEM81,transmembrane protein 81
5929,1,0.9505006980153966,True,RBBP5,"RB binding protein 5, histone lysine methyltransferase complex subunit"
25778,1,0.9561596367428533,True,DSTYK,dual serine/threonine and tyrosine protein kinase
9911,13,-0.2731542495101808,False,TMCC2,transmembrane and coiled-coil domain family 2
81788,1,0.8397403701778925,True,NUAK2,NUAK family kinase 2
2005,1,0.8837976385736854,True,ELK4,ETS transcription factor ELK4
85414,1,0.7263024544963654,True,SLC45A3,solute carrier family 45 member 3
64710,1,0.9370544223936141,True,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1
8934,1,0.9692023122330844,True,RAB29,"RAB29, member RAS oncogene family"
254428,1,0.9265553745295059,True,SLC41A1,solute carrier family 41 member 1
103021295,1,0.7614830210563929,True,LOC103021295,uncharacterized LOC103021295
440712,1,0.6647960360640007,False,RHEX,regulator of hemoglobinization and erythroid cell expansion
105372857,1,0.7347404409500549,True,LOC105372857,uncharacterized LOC105372857
23380,1,0.7759709773071615,True,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2
9641,1,0.9544281890634789,True,IKBKE,inhibitor of nuclear factor kappa B kinase subunit epsilon
83593,1,0.8744745282484029,True,RASSF5,Ras association domain family member 5
1939,1,0.9048049723478306,True,EIF2D,eukaryotic translation initiation factor 2D
9261,1,0.9117416990517803,True,MAPKAPK2,MAPK activated protein kinase 2
11009,1,0.8136103820795478,True,IL24,interleukin 24
9214,1,0.8475337942505137,True,FCMR,Fc mu receptor
55432,1,0.7911942708312432,True,YOD1,YOD1 deubiquitinase
5208,1,0.7283294792134694,True,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
722,4,0.6838177175629558,False,C4BPA,complement component 4 binding protein alpha
1604,1,0.8477940970625405,True,CD55,CD55 molecule (Cromer blood group)
1380,1,0.8005386138155793,True,CR2,complement C3d receptor 2
1378,1,0.7856535068380783,True,CR1,complement C3b/C4b receptor 1 (Knops blood group)
1379,1,0.5150403682290854,False,CR1L,complement C3b/C4b receptor 1 like
4179,1,0.7048224693025176,True,CD46,CD46 molecule
100128537,1,0.7686393922289191,True,MIR29B2CHG,MIR29B2 and MIR29C host gene
407026,1,0.7616228265408403,True,MIR29C,microRNA 29c
407025,1,0.6445165313071458,False,MIR29B2,microRNA 29b-2
50486,5,0.5705788370951386,False,G0S2,G0/G1 switch 2
80342,1,0.9395960140065505,True,TRAF3IP3,TRAF3 interacting protein 3
148304,1,0.8926360455202609,True,C1orf74,chromosome 1 open reading frame 74
27042,1,0.9377582442365525,True,UTP25,UTP25 small subunit processome component
55758,1,0.953187228352524,True,RCOR3,REST corepressor 3
7188,1,0.9291858014020491,True,TRAF5,TNF receptor associated factor 5
84791,1,0.7862704575052327,True,LINC00467,long intergenic non-protein coding RNA 467
7779,1,0.8580168937877913,True,SLC30A1,solute carrier family 30 member 1
9926,1,0.8466517544431851,True,LPGAT1,lysophosphatidylglycerol acyltransferase 1
25896,1,0.9361226519152279,True,INTS7,integrator complex subunit 7
100131205,1,0.6228355705892021,False,RPL21P28,ribosomal protein L21 pseudogene 28
5525,1,0.8683914751668262,True,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha
692157,1,0.6293579053902508,False,SNORA16B,"small nucleolar RNA, H/ACA box 16B"
55248,1,0.9581222444628474,True,PACC1,proton activated chloride channel 1
29937,1,0.6869672966066571,False,NENF,neudesin neurotrophic factor
467,4,0.9743675967376296,True,ATF3,activating transcription factor 3
55509,1,0.6314668044324772,False,BATF3,basic leucine zipper ATF-like transcription factor 3
25936,1,0.9523237580614893,True,NSL1,NSL1 component of MIS12 kinetochore complex
128387,1,0.9173368593696294,True,TATDN3,TatD DNase domain containing 3
642946,1,0.6864934432749402,False,FLVCR1-DT,FLVCR1 divergent transcript
28982,1,0.8443474827452341,True,FLVCR1,FLVCR heme transporter 1
90806,1,0.9469016101732123,True,ANGEL2,angel homolog 2
26750,1,0.900670576900322,True,RPS6KC1,ribosomal protein S6 kinase C1
56950,1,0.9653301782525964,True,SMYD2,SET and MYND domain containing 2
643136,1,0.8703969415059994,True,ZC3H11B,zinc finger CCCH-type containing 11B
2058,1,0.9550874491986977,True,EPRS1,glutamyl-prolyl-tRNA synthetase 1
10380,1,0.9015030543811123,True,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1"
55699,1,0.9250292102806205,True,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial"
25782,1,0.9290354863159894,True,RAB3GAP2,RAB3 GTPase activating non-catalytic protein subunit 2
79762,1,0.6126540071752684,False,C1orf115,chromosome 1 open reading frame 115
64757,1,0.6914076948782123,False,MTARC1,mitochondrial amidoxime reducing component 1
100873924,1,0.46213363420610526,False,HLX-AS1,HLX antisense RNA 1
3142,1,0.46806273655892777,False,HLX,H2.0 like homeobox
11221,1,0.8971112394412241,True,DUSP10,dual specificity phosphatase 10
105372956,1,0.7137927501720592,True,LOC105372956,uncharacterized LOC105372956
79802,1,0.7146210814656963,True,HHIPL2,HHIP like 2
375056,1,0.740849648864988,True,MIA3,MIA SH3 domain ER export factor 3
64853,1,0.8941623398637981,True,AIDA,"axin interactor, dorsalization associated"
148362,1,0.850842111999606,True,BROX,BRO1 domain and CAAX motif containing
7100,1,0.6532854213819361,False,TLR5,toll like receptor 5
55061,1,0.8224489008988509,True,SUSD4,sushi domain containing 4
824,1,0.962985775677718,True,CAPN2,calpain 2
105373041,1,0.887432928206109,True,LOC105373041,uncharacterized LOC105373041
7159,1,0.9548296653790137,True,TP53BP2,tumor protein p53 binding protein 2
441124,1,0.9164470293130987,True,GTF2IP20,general transcription factor IIi pseudogene 20
23219,1,0.9127159861710348,True,FBXO28,F-box protein 28
8560,1,0.8810995199446677,True,DEGS1,"delta 4-desaturase, sphingolipid 1"
4931,1,0.9605267321521118,True,NVL,nuclear VCP like
29097,1,0.8320088970716238,True,CNIH4,cornichon family AMPA receptor auxiliary protein 4
80232,1,0.8810144398131509,True,WDR26,WD repeat domain 26
3930,1,0.8731000030364576,True,LBR,lamin B receptor
6726,1,0.9043074670036945,True,SRP9,signal recognition particle 9
2052,1,0.9141603983746265,True,EPHX1,epoxide hydrolase 1
9725,1,0.9604274422766278,True,TMEM63A,transmembrane protein 63A
29920,1,0.9349005491679337,True,PYCR2,pyrroline-5-carboxylate reductase 2
102466270,1,0.7877218087852023,True,MIR6741,microRNA 6741
163859,1,0.8290094565903068,True,SDE2,SDE2 telomere maintenance homolog
3020,1,0.678426948776875,False,H3-3A,H3.3 histone A
64746,1,0.962737480318516,True,ACBD3,acyl-CoA binding domain containing 3
107985353,1,0.9393560934817204,True,ACBD3-AS1,ACBD3 antisense RNA 1
142,1,0.9138811280227422,True,PARP1,poly(ADP-ribose) polymerase 1
3707,1,0.9357669392510068,True,ITPKB,inositol-trisphosphate 3-kinase B
100506443,1,0.5915781777240295,False,ITPKB-IT1,ITPKB intronic transcript 1
5664,1,0.7549989547899031,True,PSEN2,presenilin 2
56997,1,0.8569530001344904,True,COQ8A,coenzyme Q8A
116841,1,0.8880302828104215,True,SNAP47,synaptosome associated protein 47
65094,1,0.876976472363946,True,JMJD4,jumonji domain containing 4
107985355,1,0.5211736633165708,False,LOC107985355,uncharacterized LOC107985355
375,1,0.8743161578547384,True,ARF1,ADP ribosylation factor 1
100500810,1,0.7925632704825983,True,MIR3620,microRNA 3620
79169,1,0.8645318936681551,True,C1orf35,chromosome 1 open reading frame 35
128308,1,0.8142005613365975,True,MRPL55,mitochondrial ribosomal protein L55
2987,19,0.2885308267463796,False,GUK1,guanylate kinase 1
200205,1,0.9449051553142964,True,IBA57,iron-sulfur cluster assembly factor IBA57
84033,1,0.864535027484213,True,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
81559,1,0.9299401012835065,True,TRIM11,tripartite motif containing 11
102465444,18,-0.38575262769014146,False,MIR6742,microRNA 6742
92815,1,0.5733531402170169,False,H2AC25,H2A clustered histone 25
149603,1,0.826314455795564,True,RNF187,ring finger protein 187
100169751,1,0.49357873651817247,False,RNA5S1,"RNA, 5S ribosomal 1"
100169753,1,0.4948978465413226,False,RNA5S2,"RNA, 5S ribosomal 2"
100169754,1,0.4867675483845636,False,RNA5S3,"RNA, 5S ribosomal 3"
100169755,1,0.49948482143894546,False,RNA5S4,"RNA, 5S ribosomal 4"
100169756,1,0.5118119672111673,False,RNA5S5,"RNA, 5S ribosomal 5"
100169757,1,0.4767173080385237,False,RNA5S6,"RNA, 5S ribosomal 6"
100169758,1,0.4796138793137864,False,RNA5S7,"RNA, 5S ribosomal 7"
100169759,1,0.5081850675856975,False,RNA5S8,"RNA, 5S ribosomal 8"
100169761,1,0.48523859536536873,False,RNA5S10,"RNA, 5S ribosomal 10"
100169762,1,0.5129316733488269,False,RNA5S11,"RNA, 5S ribosomal 11"
100169763,1,0.513935234993993,False,RNA5S12,"RNA, 5S ribosomal 12"
100169764,1,0.5181203642879838,False,RNA5S13,"RNA, 5S ribosomal 13"
100169765,1,0.507398410665128,False,RNA5S14,"RNA, 5S ribosomal 14"
100169766,1,0.4815483786721926,False,RNA5S15,"RNA, 5S ribosomal 15"
100169767,1,0.4886837975324723,False,RNA5S16,"RNA, 5S ribosomal 16"
58480,1,0.8840212887290477,True,RHOU,ras homolog family member U
100169768,1,0.4893827104922832,False,RNA5S17,"RNA, 5S ribosomal 17"
5867,1,0.9251828374773754,True,RAB4A,"RAB4A, member RAS oncogene family"
126731,1,0.9107491589471516,True,CCSAP,"centriole, cilia and spindle associated protein"
55746,1,0.9529381008188124,True,NUP133,nucleoporin 133
23456,1,0.9447420228550996,True,ABCB10,ATP binding cassette subfamily B member 10
27097,1,0.9719276214347019,True,TAF5L,TATA-box binding protein associated factor 5 like
9816,1,0.9224700756265429,True,URB2,URB2 ribosome biogenesis homolog
2590,1,0.9473638159027713,True,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2
105373165,1,0.4578580678579899,False,LOC105373165,uncharacterized LOC105373165
22796,1,0.9577205575151432,True,COG2,component of oligomeric golgi complex 2
107985358,1,0.9140307202046821,True,LOC107985358,uncharacterized LOC107985358
84886,1,0.8681155130482049,True,C1orf198,chromosome 1 open reading frame 198
79573,1,0.9523968085623394,True,TTC13,tetratricopeptide repeat domain 13
64801,1,0.923669445624031,True,ARV1,"ARV1 homolog, fatty acid homeostasis modulator"
375061,1,0.8550283529587273,True,FAM89A,family with sequence similarity 89 member A
100302132,1,0.665803870318296,False,MIR1182,microRNA 1182
128061,1,0.9483738084962847,True,C1orf131,chromosome 1 open reading frame 131
8443,1,0.9794332079791028,True,GNPAT,glyceronephosphate O-acyltransferase
112268256,1,0.9034020200687563,True,LOC112268256,
149371,1,0.8831598948916853,True,EXOC8,exocyst complex component 8
83932,1,0.9298511078532943,True,SPRTN,SprT-like N-terminal domain
54583,1,0.7379015701987238,True,EGLN1,egl-9 family hypoxia inducible factor 1
100303453,1,0.7428725474344847,True,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate)
7257,1,0.9356489267610979,True,TSNAX,translin associated factor X
27185,1,0.653029585932184,False,DISC1,DISC1 scaffold protein
57568,1,0.5640297954803225,False,SIPA1L2,signal induced proliferation associated 1 like 2
107985361,1,0.7406367186943429,True,LOC107985361,uncharacterized LOC107985361
84284,1,0.8787107086217223,True,NTPCR,"nucleoside-triphosphatase, cancer-related"
80003,1,0.8974539388809267,True,PCNX2,pecanex 2
101927765,1,0.8274908189439566,True,COA6-AS1,COA6 antisense RNA 1
388753,1,0.7940643754027827,True,COA6,cytochrome c oxidase assembly factor 6
6894,1,0.940815769410564,True,TARBP1,TAR (HIV-1) RNA binding protein 1
359948,1,0.9728196117258473,True,IRF2BP2,interferon regulatory factor 2 binding protein 2
105373211,1,0.600542665028882,False,LOC105373211,
101927851,1,0.5621348181408311,False,LNCATV,lncRNA negative regulator of antiviral signaling
107985366,1,0.7123993111059694,True,LOC107985366,
9804,1,0.9506828243919138,True,TOMM20,translocase of outer mitochondrial membrane 20
23029,1,0.9717098621747954,True,RBM34,RNA binding motif protein 34
51742,1,0.8487802710462335,True,ARID4B,AT-rich interaction domain 4B
9453,1,0.9555804045875016,True,GGPS1,geranylgeranyl diphosphate synthase 1
6905,1,0.9525852419367835,True,TBCE,tubulin folding cofactor E
148789,1,0.8908587258122943,True,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2"
1130,1,0.8769092335039782,True,LYST,lysosomal trafficking regulator
4811,1,0.7417323719632385,True,NID1,nidogen 1
7107,1,0.9003781781093998,True,GPR137B,G protein-coupled receptor 137B
56605,1,0.8805579858990145,True,ERO1B,endoplasmic reticulum oxidoreductase 1 beta
3964,1,0.8566349986492072,True,LGALS8,galectin 8
100287902,1,0.8042782978508363,True,LGALS8-AS1,LGALS8 antisense RNA 1
107985367,1,0.913479962859537,True,LOC107985367,
55127,1,0.9365325352299645,True,HEATR1,HEAT repeat containing 1
4548,1,0.9422151458051887,True,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase
100506915,1,0.8833136427934392,True,CHRM3-AS2,CHRM3 antisense RNA 2
2271,1,0.9322619952485103,True,FH,fumarate hydratase
8564,1,0.8482934911656946,True,KMO,kynurenine 3-monooxygenase
23596,1,0.9472880812135657,True,OPN3,opsin 3
731275,1,0.7544181397434074,True,LINC01347,long intergenic non-protein coding RNA 1347
9859,1,0.9032181624226885,True,CEP170,centrosomal protein 170
10806,1,0.9550168217311024,True,SDCCAG8,SHH signaling and ciliogenesis regulator SDCCAG8
10000,1,0.912511651483436,True,AKT3,AKT serine/threonine kinase 3
105373255,1,0.8340564409946273,True,LOC105373255,
10472,1,0.9118795755385324,True,ZBTB18,zinc finger and BTB domain containing 18
105373262,1,0.4195869674628836,False,LOC105373262,uncharacterized LOC105373262
159,1,0.9618848368228299,True,ADSS2,adenylosuccinate synthase 2
51029,1,0.9205201482787898,True,DESI2,desumoylating isopeptidase 2
116228,1,0.9422250158640014,True,COX20,cytochrome c oxidase assembly factor COX20
3192,1,0.9497862306789159,True,HNRNPU,heterogeneous nuclear ribonucleoprotein U
106635532,1,0.8550216780012614,True,SNORA100,"small nucleolar RNA, H/ACA box 100"
84288,4,0.9646887098225264,True,EFCAB2,EF-hand calcium binding domain 2
64216,1,0.8639375862708174,True,TFB2M,"transcription factor B2, mitochondrial"
163882,1,0.9413821323286375,True,CNST,"consortin, connexin sorting protein"
51097,1,0.890393110209242,True,SCCPDH,saccharopine dehydrogenase (putative)
25909,1,0.87807042417831,True,AHCTF1,AT-hook containing transcription factor 1
79862,1,0.9201629700966747,True,ZNF669,zinc finger protein 669
112268259,1,0.8715916322378149,True,LOC112268259,
100500849,1,0.8645443179457571,True,MIR3916,microRNA 3916
84838,1,0.9009625984123072,True,ZNF496,zinc finger protein 496
114548,1,0.8422745632586656,True,NLRP3,NLR family pyrin domain containing 3
25893,16,0.208222840013303,False,TRIM58,tripartite motif containing 58
343171,3,-0.1611366714039985,False,OR2W3,olfactory receptor family 2 subfamily W member 3
105373279,1,0.7577535204298421,True,LOC105373279,uncharacterized LOC105373279
107985747,1,0.6846248585361129,False,LOC107985747,uncharacterized LOC107985747
80851,1,0.8846891074460633,True,SH3BP5L,SH3 binding domain protein 5 like
100422879,1,0.41436925701554145,False,MIR3124,microRNA 3124
79894,1,0.8878320276687067,True,ZNF672,zinc finger protein 672
55657,1,0.8881601551022217,True,ZNF692,zinc finger protein 692
267002,1,0.9468855786769614,True,PGBD2,piggyBac transposable element derived 2
102724250,1,0.8716295019004483,True,LOC102724250,neuroblastoma breakpoint family member 1-like
26751,1,0.8944105727244551,True,SH3YL1,SH3 and SYLF domain containing 1
52,1,0.8963999377202865,True,ACP1,acid phosphatase 1
129787,1,0.9409389513987226,True,TMEM18,transmembrane protein 18
7260,1,0.8406524003039609,True,EIPR1,EARP complex and GARP complex interacting protein 1
51112,1,0.9504600352251873,True,TRAPPC12,trafficking protein particle complex subunit 12
55256,1,0.9334498275150868,True,ADI1,acireductone dioxygenase 1
246243,1,0.9733508168959596,True,RNASEH1,ribonuclease H1
100506054,1,0.8416421256289928,True,RNASEH1-DT,RNASEH1 divergent transcript
6201,1,0.6955595095485579,False,RPS7,ribosomal protein S7
104326052,1,0.4792770102600962,False,NRIR,negative regulator of interferon response
129607,8,0.9251453941885908,True,CMPK2,cytidine/uridine monophosphate kinase 2
91543,8,0.8894735416007397,True,RSAD2,radical S-adenosyl methionine domain containing 2
9781,1,0.8859036383593794,True,RNF144A,ring finger protein 144A
3398,1,0.8639113754838196,True,ID2,inhibitor of DNA binding 2
57498,1,0.8996444103715628,True,KIDINS220,kinase D interacting substrate 220
129642,1,0.5523655308209541,False,MBOAT2,membrane bound O-acyltransferase domain containing 2
9270,1,0.959239055023792,True,ITGB1BP1,integrin subunit beta 1 binding protein 1
51692,1,0.9407788952462476,True,CPSF3,cleavage and polyadenylation specific factor 3
285148,1,0.9769038202208005,True,IAH1,isoamyl acetate hydrolyzing esterase 1 (putative)
6868,1,0.922905902345368,True,ADAM17,ADAM metallopeptidase domain 17
10971,1,0.9544957553530259,True,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
9014,1,0.911992318227163,True,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
112268412,1,0.8348965339636892,True,LOC112268412,uncharacterized LOC112268412
101929882,1,0.8196314498841686,True,KLF11-DT,KLF11 divergent transcript
8462,1,0.9011338761231746,True,KLF11,KLF transcription factor 11
3241,1,0.8440581672694809,True,HPCAL1,hippocalcin like 1
4953,1,0.8492493004617891,True,ODC1,ornithine decarboxylase 1
79954,1,0.9399786053449909,True,NOL10,nucleolar protein 10
245973,1,0.9145238083405279,True,ATP6V1C2,ATPase H+ transporting V1 subunit C2
10130,1,0.938673386146815,True,PDIA6,protein disulfide isomerase family A member 6
130814,1,0.9558085175035648,True,SLC66A3,solute carrier family 66 member 3
9475,1,0.8891040743361148,True,ROCK2,Rho associated coiled-coil containing protein kinase 2
1876,1,0.9448499662701434,True,E2F6,E2F transcription factor 6
23175,1,0.9583555470484126,True,LPIN1,lipin 1
28951,1,0.9432763832287087,True,TRIB2,tribbles pseudokinase 2
100422986,1,0.6455312802864377,False,MIR3125,microRNA 3125
51594,1,0.90431325095864,True,NBAS,NBAS subunit of NRZ tethering complex
1653,1,0.9806694797149936,True,DDX1,DEAD-box helicase 1
81553,1,0.864593604190078,True,CYRIA,CYFIP related Rac1 interactor A
79677,1,0.9185005121443353,True,SMC6,structural maintenance of chromosomes 6
57665,1,0.909691664412187,True,RDH14,retinol dehydrogenase 14
400946,1,0.9194898845154094,True,LINC00954,long intergenic non-protein coding RNA 954
130502,1,0.8020839072104479,True,TTC32,tetratricopeptide repeat domain 32
9741,1,0.93374634059673,True,LAPTM4A,lysosomal protein transmembrane 4 alpha
23369,1,0.9211545684758121,True,PUM2,pumilio RNA binding family member 2
388,1,0.717002804231946,True,RHOB,ras homolog family member B
64342,1,0.8708002462753233,True,HS1BP3,HCLS1 binding protein 3
60526,1,0.9488156328891825,True,LDAH,lipid droplet associated hydrolase
165324,1,0.925938194299199,True,UBXN2A,UBX domain protein 2A
80304,1,0.9261819260599098,True,WDCP,WD repeat and coiled coil containing
51639,1,0.8460116131829436,True,SF3B6,splicing factor 3b subunit 6
375190,1,0.8538727344998381,True,FAM228B,family with sequence similarity 228 member B
9540,1,0.8319654541965803,True,TP53I3,tumor protein p53 inducible protein 3
50618,1,0.937752223365523,True,ITSN2,intersectin 2
8648,1,0.8111703273578555,True,NCOA1,nuclear receptor coactivator 1
391356,1,0.783261180497633,True,PTRHD1,peptidyl-tRNA hydrolase domain containing 1
79172,1,0.9266333832304399,True,CENPO,centromere protein O
109,1,0.8792300039621439,True,ADCY3,adenylate cyclase 3
5443,1,0.49113432746536145,False,POMC,proopiomelanocortin
1788,1,0.9854770119550198,True,DNMT3A,DNA methyltransferase 3 alpha
1838,1,0.8555952130475608,True,DTNB,dystrobrevin beta
55252,1,0.9147068217428085,True,ASXL2,ASXL transcriptional regulator 2
3797,1,0.6879425727351741,False,KIF3C,kinesin family member 3C
10890,1,0.9046609854931937,True,RAB10,"RAB10, member RAS oncogene family"
3030,1,0.9206516426908337,True,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
3032,1,0.9272816892484895,True,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
85465,1,0.8859273175587238,True,SELENOI,selenoprotein I
54978,1,0.9465071904411514,True,SLC35F6,solute carrier family 35 member F6
22924,1,0.828752056797662,True,MAPRE3,microtubule associated protein RP/EB family member 3
54867,1,0.9329569930629579,True,TMEM214,transmembrane protein 214
60509,1,0.897295128773719,True,AGBL5,AGBL carboxypeptidase 5
100128731,1,0.6677943531485543,False,OST4,"oligosaccharyltransferase complex subunit 4, non-catalytic"
3795,1,0.7020338932154676,True,KHK,ketohexokinase
84696,1,0.8514398393278944,True,ABHD1,abhydrolase domain containing 1
10113,1,0.9170922157979233,True,PREB,prolactin regulatory element binding
